Name	15-1	15-2	15-3	22-1	22-2	22-3	34-1	34-2	34-3	40-1	40-2	40-3	XC1	XC2	XC3	XM1	XM2	XM3	XS1	XS2	XS3	XT1	XT2	XT3
VAESTLR12016_v1_11156|ID:85465373|	1.167582	1.072828	0.88708	0.987618	1.054515	0.331747	1.978119	1.71494	1.49681	3.928372	4.251576	3.378725	5.846049	4.061953	5.000266	3.476541	3.473962	5.368893	3.511528	7.188844	4.411438	4.257768	3.426922	5.700313
VAESTLR12016_v1_11157|ID:85465374|	3.626166	3.239581	2.761952	1.701087	2.335257	1.461327	3.569384	3.249219	3.04326	6.600247	6.900661	7.145787	11.045217	7.040198	9.195418	6.093951	6.794414	11.93305	7.615388	13.065786	6.850943	6.919342	7.011041	10.180336
VAESTLR12016_v1_11158|ID:85465375|	2.062837	1.881704	1.391796	1.130849	1.988737	1.127749	2.726674	2.382372	2.624078	5.405267	5.25526	4.811528	8.968409	6.620897	6.589626	4.342008	6.426003	7.955619	4.750911	9.84191	7.144113	6.309155	5.828982	8.533349
VAESTLR12016_v1_11159|ID:85465376|	1.391446	1.80907	1.796487	0.927316	1.23766	1.20932	2.850799	1.660548	1.197574	3.105125	5.626889	4.758638	4.735693	5.078558	4.175516	1.923587	2.769286	2.974885	4.505382	5.783886	4.979553	5.599396	3.24034	5.283642
VAESTLR12016_v1_11160|ID:85465377|	1.83229	1.214936	1.589721	1.172267	2.033966	1.65616	2.47764	3.49864	3.165457	4.710417	4.11452	4.368498	5.687299	3.279815	5.070121	3.647557	4.337943	6.317982	4.129225	7.821824	3.619571	5.610992	4.962799	6.679321
VAESTLR12016_v1_11161|ID:85465378|	0.675557	0.724611	0.523324	0.47273	0.432643	0.35228	1.038063	1.225437	1.205147	1.085444	1.542717	1.188182	2.138268	0.836186	1.728492	0.373566	1.473114	1.109244	1.115572	1.880787	1.523094	1.511778	1.452192	1.583124
VAESTLR12016_v1_11162|ID:85465379|	0.343895	0.304848	0.169528	0.250021	0.500543	0.217369	0.384313	0.596951	0.440301	0.80929	0.832923	0.488767	0.95762	0.327434	0.740653	0.449482	0.584334	0.449166	0.334051	1.45064	1.241883	0.368219	0.436826	0.773334
VAESTLR12016_v1_11163|ID:85465380|	3.329532	2.927294	3.340329	2.582694	3.456753	2.593288	3.932645	3.456689	3.177382	4.596119	4.639593	4.568919	4.477004	3.585914	4.293118	4.467047	4.156327	5.526737	3.799767	7.175913	4.316876	4.60726	4.204386	5.18748
VAESTLR12016_v1_11164|ID:85465381|	4.592458	3.582494	3.557575	2.907569	6.209031	2.660901	4.390886	4.311427	4.240044	6.69565	5.972014	5.908392	6.173897	4.882769	6.237833	6.010184	5.960876	7.619222	6.394091	9.944388	6.738341	6.671106	5.840961	5.779658
VAESTLR12016_v1_11165|ID:85465382|	26.51206	22.62048	17.970506	21.533734	28.29826	27.362253	39.041046	31.639425	28.004021	29.581906	28.379777	38.858223	54.139196	36.286804	47.107067	29.321009	24.088313	25.507017	45.067962	36.521043	21.347642	21.467839	28.495447	43.145315
VAESTLR12016_v1_11166|ID:85465383|	44.826027	35.304209	42.738146	20.68191	40.48516	10.488894	45.919842	26.336132	38.850137	41.552135	45.93333	40.431174	24.644685	31.189463	27.774558	22.880926	34.0146	33.616727	21.771415	55.999097	38.870612	38.581816	37.061151	31.424263
VAESTLR12016_v1_11167|ID:85465384|	7.336037	5.86489	6.000582	3.735098	6.030781	4.078943	7.001595	5.65528	5.048264	8.256659	5.98312	6.678441	6.792456	5.032584	5.656506	4.888131	3.974383	5.143672	4.824458	9.144244	4.207065	5.849709	6.02383	6.762708
VAESTLR12016_v1_11168|ID:85465385|	9.45671	7.574608	5.755904	4.726749	9.192602	7.925389	8.822514	8.867268	8.08624	10.099492	11.408364	10.560396	12.75916	7.074604	8.961514	12.326262	8.066121	9.011567	7.381608	15.867304	12.509683	11.933709	11.434695	10.772792
VAESTLR12016_v1_11169|ID:85465386|	45.093855	46.064997	51.566608	15.026181	29.795981	48.522838	37.395309	43.051914	58.468302	47.919332	46.99362	46.160336	30.694774	30.66809	46.802304	26.123189	20.0676	37.462083	45.888848	34.873232	29.96999	40.465994	34.619543	39.138689
VAESTLR12016_v1_11170|ID:85465387|	29.600668	27.626672	28.499125	17.331647	20.762401	27.196309	23.392	14.533863	22.630948	28.30984	26.958223	24.378315	19.429173	14.897129	18.834004	9.353387	18.441983	16.924389	18.895035	21.583518	12.257797	15.439646	15.907558	18.718134
VAESTLR12016_v1_11171|ID:85465388|	1.492131	1.272019	1.39814	1.822104	2.994583	2.345158	3.057081	2.840598	3.062018	3.022751	3.528186	3.151707	3.366318	2.620225	2.980399	3.369615	3.089509	3.686052	2.803363	4.176972	4.211144	3.167591	3.313153	3.53626
VAESTLR12016_v1_11172|ID:85465389|	2.26915	1.531837	1.622594	2.791851	4.471439	4.551094	5.006658	5.83261	4.916606	5.920741	4.982577	5.969473	3.029752	3.323894	6.120161	6.177392	5.981203	4.83647	3.899725	5.669489	3.185766	3.494949	3.001731	6.135694
VAESTLR12016_v1_11173|ID:85465390|	1.344775	1.295494	1.104493	1.166155	2.179005	1.605281	2.207462	2.335734	2.418761	2.588792	2.543714	2.4697	1.935511	1.588935	1.765674	2.09649	2.102985	1.978624	1.369232	2.255375	1.391575	1.908286	2.037461	1.919521
VAESTLR12016_v1_11174|ID:85465391|	1.336176	1.414586	1.301239	1.259395	2.159672	1.592618	3.050425	2.770029	2.76001	2.555816	2.542767	2.088968	1.520192	1.344915	1.591804	1.646629	1.704586	2.468204	1.409177	2.302847	2.049325	1.753607	2.585045	2.137195
VAESTLR12016_v1_11175|ID:85465392|	4.622009	5.178178	5.180249	4.325518	5.458239	6.239224	7.656259	7.980442	7.755979	6.05696	4.959316	5.092804	4.920025	3.932598	4.659553	5.22047	4.595156	2.926684	4.107596	6.844634	3.484111	6.486241	5.707668	7.041672
VAESTLR12016_v1_11176|ID:85465393|	1.412529	1.395484	1.338984	2.433927	2.678143	1.986843	2.760717	2.608412	3.612256	2.405605	2.741122	3.178118	3.169119	2.760614	3.821948	3.699914	3.917731	3.108968	3.159426	3.816129	3.950882	3.371139	4.494675	4.089315
VAESTLR12016_v1_11177|ID:85465394|	3.63162	4.706661	5.270403	6.525505	7.556319	6.272602	6.310274	5.749363	5.61101	5.785822	6.079965	5.614764	3.520245	3.764169	4.356268	6.304206	3.580053	4.623217	4.376085	3.679497	4.046992	4.277328	4.496211	3.950003
VAESTLR12016_v1_11178|ID:85465395|	6.393667	5.881586	5.308004	5.909119	9.888983	6.793975	7.414733	6.979461	7.407579	6.11639	6.956003	6.483135	3.030035	3.491766	3.63532	5.763593	4.709956	3.466387	3.445148	4.310136	4.481211	4.148864	4.901149	4.7745
VAESTLR12016_v1_11179|ID:85465396|	7.977004	7.981312	6.663041	7.280879	11.401946	9.645766	9.592811	9.999863	9.573786	8.420804	6.864175	7.726718	3.753671	3.368291	4.338377	6.367303	4.249608	3.701607	5.120849	4.747447	2.457543	5.310403	4.920598	5.960272
VAESTLR12016_v1_11180|ID:85465397|	3.181608	2.741388	2.590124	2.833561	3.90227	3.418753	4.017758	4.528694	4.106106	3.139498	2.675058	2.656624	1.35847	1.520164	2.072131	2.661416	1.862089	1.519739	1.865557	2.241282	1.61474	2.289262	2.250736	2.033424
VAESTLR12016_v1_11181|ID:85465398|	89.609959	85.631322	94.406954	57.3309	103.299045	90.341863	117.499598	133.461493	117.790083	103.985386	102.317641	87.559746	89.664533	90.439789	61.140657	107.032452	78.161057	84.603637	55.708653	93.554543	82.737026	67.547366	90.534923	72.33161
VAESTLR12016_v1_11182|ID:85465399|	9.745754	28.509329	22.648816	45.464742	38.141973	31.057154	53.245671	3.101482	9.150395	31.897714	12.364233	12.697037	26.535209	40.21008	30.784742	28.742174	10.119762	36.671764	25.244722	22.610571	31.389318	42.088073	13.966455	38.064214
VAESTLR12016_v1_11183|ID:85465400|	182.969071	262.372953	244.567631	624.035446	509.302043	498.887086	459.396465	441.847415	400.847225	339.457999	293.574921	333.026907	380.959829	413.323666	370.574328	428.515664	301.750075	776.84592	470.465389	495.245526	331.246375	494.385282	366.322096	378.331663
VAESTLR12016_v1_11184|ID:85465401|	85.557808	78.374612	77.167373	183.488533	239.491914	189.440167	225.572639	206.527786	163.86433	196.185963	180.681219	203.912897	156.216769	137.534079	194.62254	158.566066	127.656351	151.310408	189.50316	200.910052	203.821534	227.756559	224.210191	197.393258
VAESTLR12016_v1_11185|ID:85465402|ybaM|	44.149387	53.812725	47.025798	52.409595	55.959596	67.148683	59.360031	102.741146	90.677002	125.616749	55.13622	94.367175	78.886205	65.681355	49.682063	45.775321	160.452905	96.278328	32.16417	38.410684	56.2864	77.998833	59.315295	68.255627
VAESTLR12016_v1_11186|ID:85465403|	3.689582	4.915196	4.347618	6.285744	7.044316	7.723065	5.696036	8.880695	9.563113	8.767046	10.086999	8.428982	11.1954	12.221181	11.818745	15.057593	20.558842	21.278286	10.499498	8.379145	7.475991	12.608348	14.019242	10.892432
