;15;22;34
VAESTLR12016_v1_10649|ID:85464866|ptsP|;-0,734748537937822;0;0
VAESTLR12016_v1_20892|ID:85468052|;-0,733897240774077;0;0
VAESTLR12016_v1_10478|ID:85464695|;-0,72971395655579;0;0
VAESTLR12016_v1_10430|ID:85464647|yggS|;-0,744146942577622;0;0
VAESTLR12016_v1_20896|ID:85468056|;-0,739367204136626;0;0
VAESTLR12016_v1_11912|ID:85466129|yciB|;-0,718260980872863;0;0
VAESTLR12016_v1_10545|ID:85464762|yacG|;-0,71370796367443;0;0
VAESTLR12016_v1_20405|ID:85467565|;-0,627790983536653;0;0
VAESTLR12016_v1_21075|ID:85468235|yoeB|;-0,627104340094716;0;0
VAESTLR12016_v1_12657|ID:85466874|lptA|;-0,625723051319453;0;0
VAESTLR12016_v1_12557|ID:85466774|rseA|;-0,62353835852733;0;0
VAESTLR12016_v1_10064|ID:85464281|parB|;-0,62142240277005;0;0
VAESTLR12016_v1_10361|ID:85464578|;-0,614196394762109;0;0
VAESTLR12016_v1_10027|ID:85464244|;-0,61381526289707;0;0
VAESTLR12016_v1_10461|ID:85464678|;-0,64318903246912;0;0
VAESTLR12016_v1_12142|ID:85466359|fliA|;-0,642491443465706;0;0
VAESTLR12016_v1_21084|ID:85468244|;-0,64068410055362;0;0
VAESTLR12016_v1_10826|ID:85465043|xseB|;-0,640143359019845;0;0
VAESTLR12016_v1_11800|ID:85466017|astE|;-0,636011315521738;0;0
VAESTLR12016_v1_10096|ID:85464313|ilvG|;-0,664541711034453;0;0
VAESTLR12016_v1_12110|ID:85466327|;-0,662956599118662;0;0
VAESTLR12016_v1_20814|ID:85467974|;-0,666183736644207;0;0
VAESTLR12016_v1_20560|ID:85467720|;-0,659123817413221;0;0
VAESTLR12016_v1_12351|ID:85466568|nrdR|;-0,656619916451514;0;0
VAESTLR12016_v1_12651|ID:85466868|mlaF|;-0,685097163922493;0;0
VAESTLR12016_v1_20404|ID:85467564|ogt|;-0,681933935973238;0;0
VAESTLR12016_v1_20799|ID:85467959|;-0,678153395866862;0;0
VAESTLR12016_v1_20908|ID:85468068|;-0,674116269552759;0;0
VAESTLR12016_v1_12212|ID:85466429|;-0,580610067708503;0;0
VAESTLR12016_v1_30108|ID:85468536|ubiJ|;-0,577684673092929;0;0
VAESTLR12016_v1_10065|ID:85464282|;-0,561180894479615;0;0
VAESTLR12016_v1_12360|ID:85466577|;-0,526400675624807;0;0
VAESTLR12016_v1_20559|ID:85467719|;-0,51955562908015;0;0
VAESTLR12016_v1_20986|ID:85468146|;-0,473383952610174;0;0
VAESTLR12016_v1_12903|ID:85467120|;-0,801765916642926;0;0,521243903911095
VAESTLR12016_v1_12568|ID:85466785|zapA|;-0,572857349227237;0;0,598706756125175
VAESTLR12016_v1_11202|ID:85465419|ybgC|;-1,45638358915869;0;0
VAESTLR12016_v1_20420|ID:85467580|;-1,45564067808723;0;0
VAESTLR12016_v1_12943|ID:85467160|;-1,45396671345251;0;0
VAESTLR12016_v1_20150|ID:85467310|;-1,46279435735767;0;0
VAESTLR12016_v1_10417|ID:85464634|;-1,44796381199375;0;0
VAESTLR12016_v1_21005|ID:85468165|;-1,44765171909777;0;0
VAESTLR12016_v1_21170|ID:85468330|pncB|;-1,44656726174118;0;0
VAESTLR12016_v1_20024|ID:85467184|;-1,44437866043717;0;0
VAESTLR12016_v1_20608|ID:85467768|yjjW|;-1,43286960794741;0;0
VAESTLR12016_v1_20974|ID:85468134|;-1,42109497649392;0;0
VAESTLR12016_v1_12504|ID:85466721|ftsL|;-1,4068788521839;0;0
VAESTLR12016_v1_12560|ID:85466777|;-1,49469497181484;0;0
VAESTLR12016_v1_10890|ID:85465107|chiP|;-1,49352698161211;0;0
VAESTLR12016_v1_20825|ID:85467985|;-1,49589803946748;0;0
VAESTLR12016_v1_21208|ID:85468368|;-1,51235682895174;0;0
VAESTLR12016_v1_11488|ID:85465705|;-1,50575623627332;0;0
VAESTLR12016_v1_11111|ID:85465328|;-1,37453827900384;0;0
VAESTLR12016_v1_10299|ID:85464516|;-1,37440071713395;0;0
VAESTLR12016_v1_12526|ID:85466743|yqiB|;-1,37124420466346;0;0
VAESTLR12016_v1_12743|ID:85466960|astA|;-1,38692455514301;0;0
VAESTLR12016_v1_10108|ID:85464325|yqfA|;-1,35635465500435;0;0
VAESTLR12016_v1_40013|ID:85468553|;-1,35382655929074;0;0
VAESTLR12016_v1_12392|ID:85466609|;-1,34141641251486;0;0
VAESTLR12016_v1_12495|ID:85466712|ftsQ|;-1,5990682559808;0;0
VAESTLR12016_v1_12794|ID:85467011|;-1,5984549756372;0;0
VAESTLR12016_v1_20609|ID:85467769|yjjI|;-1,5975053328802;0;0
VAESTLR12016_v1_10169|ID:85464386|;-1,62131113749167;0;0
VAESTLR12016_v1_20010|ID:85467170|;-1,61317545345171;0;0
VAESTLR12016_v1_21025|ID:85468185|;-1,56108156832089;0;0
VAESTLR12016_v1_10754|ID:85464971|;-1,70926319902729;0;0
VAESTLR12016_v1_10816|ID:85465033|;-1,70702392172057;0;0
VAESTLR12016_v1_12532|ID:85466749|;-1,68672148960485;0;0
VAESTLR12016_v1_21051|ID:85468211|;-1,65649292069069;0;0
VAESTLR12016_v1_11127|ID:85465344|hisM|;-1,18778605535246;0;0,488750796084899
VAESTLR12016_v1_11126|ID:85465343|hisQ|;-1,40836279212411;0,509101095302171;0,654430728713987
VAESTLR12016_v1_11586|ID:85465803|;-1,09906942308704;0,705093304112227;0
VAESTLR12016_v1_11283|ID:85465500|tfoX|;-1,09859285402324;0,710579337048415;0
VAESTLR12016_v1_10002|ID:85464219|;-1,06042890873315;0,760425479932109;0
VAESTLR12016_v1_10897|ID:85465114|yfcH|;-0,90116811097398;0,779026854016107;0
VAESTLR12016_v1_20367|ID:85467527|;-1,20894042759447;0,977914527368358;0
VAESTLR12016_v1_11777|ID:85465994|;-1,13665988472083;1,0061569488437;0
VAESTLR12016_v1_12744|ID:85466961|astA|;-0,733023834983414;0,482633935914584;0
VAESTLR12016_v1_20785|ID:85467945|;-0,525045961798216;0,787939442497883;0
VAESTLR12016_v1_10787|ID:85465004|;-1,74448671791201;0;0
VAESTLR12016_v1_20808|ID:85467968|;-1,74435341973495;0;0
VAESTLR12016_v1_30019|ID:85468447|;-1,74358296726543;0;0
VAESTLR12016_v1_11482|ID:85465699|;-1,74156131382942;0;0
VAESTLR12016_v1_11652|ID:85465869|;-1,73789737079815;0;0
VAESTLR12016_v1_40014|ID:85468554|;-1,73703964792837;0;0
VAESTLR12016_v1_11005|ID:85465222|;-1,72856783893574;0;0
VAESTLR12016_v1_20677|ID:85467837|;-1,76236801958914;0;0
VAESTLR12016_v1_11885|ID:85466102|;-1,76184427272066;0;0
VAESTLR12016_v1_12640|ID:85466857|argI|;-1,7609059634116;0;0
VAESTLR12016_v1_21177|ID:85468337|;-1,76017293994459;0;0
VAESTLR12016_v1_21173|ID:85468333|;-1,75733021210305;0;0
VAESTLR12016_v1_21060|ID:85468220|;-1,76883185070806;0;0
VAESTLR12016_v1_10899|ID:85465116|umpB|;-1,81157514168952;0;0
VAESTLR12016_v1_11092|ID:85465309|;-1,88742566591611;0;0
VAESTLR12016_v1_11392|ID:85465609|;-1,8857636594134;0;0
VAESTLR12016_v1_20403|ID:85467563|;-1,8822507740313;0;0
VAESTLR12016_v1_12598|ID:85466815|;-1,89478871748469;0;0
VAESTLR12016_v1_30016|ID:85468444|;-1,86994385486749;0;0
VAESTLR12016_v1_11460|ID:85465677|;-1,86928117957112;0;0
VAESTLR12016_v1_10242|ID:85464459|;-1,92181962710756;0;0
VAESTLR12016_v1_10898|ID:85465115|umpA|;-1,91964958741505;0;0
VAESTLR12016_v1_10154|ID:85464371|;-1,93965771914516;0;0
VAESTLR12016_v1_11707|ID:85465924|;-2,13869621592833;0;0
VAESTLR12016_v1_11265|ID:85465482|;-2,13734148082051;0;0
VAESTLR12016_v1_20229|ID:85467389|;-2,14734378980237;0;0
VAESTLR12016_v1_20201|ID:85467361|;-2,12664590557075;0;0
VAESTLR12016_v1_11822|ID:85466039|;-2,17371195904243;0;0
VAESTLR12016_v1_20500|ID:85467660|;-2,0588133694756;0;0
VAESTLR12016_v1_20566|ID:85467726|tnpA|;-2,04638201653611;0;0
VAESTLR12016_v1_10819|ID:85465036|;-2,01631063672111;0;0
VAESTLR12016_v1_11910|ID:85466127|;-2,39484623032655;0;0
VAESTLR12016_v1_10906|ID:85465123|;-2,39276522724966;0;0
VAESTLR12016_v1_11887|ID:85466104|;-2,38489881261243;0;0
VAESTLR12016_v1_11994|ID:85466211|;-2,47978322885511;0;0
VAESTLR12016_v1_11533|ID:85465750|;-2,4331646190924;0;0
VAESTLR12016_v1_12459|ID:85466676|;-2,23346710564844;0;0
VAESTLR12016_v1_11843|ID:85466060|;-2,23207045722211;0;0
VAESTLR12016_v1_21027|ID:85468187|;-2,21733829203724;0;0
VAESTLR12016_v1_20152|ID:85467312|;-2,31539876699724;0;0
VAESTLR12016_v1_12741|ID:85466958|;-2,29725756827441;0;0
VAESTLR12016_v1_10662|ID:85464879|;-1,9033705485129;-0,642068392843439;0
VAESTLR12016_v1_20280|ID:85467440|;-1,77107856468847;-0,641409416473954;0
VAESTLR12016_v1_12468|ID:85466685|;-2,21504420780388;-0,683974351486217;0
VAESTLR12016_v1_10738|ID:85464955|iscX|;0;-1,001412980123;0
VAESTLR12016_v1_11292|ID:85465509|mukE|;0;-1,00138516315439;0
VAESTLR12016_v1_10499|ID:85464716|;0;-1,00121483122656;0
VAESTLR12016_v1_11723|ID:85465940|tpx|;0;-1,00402506161878;0
VAESTLR12016_v1_12644|ID:85466861|plsC|;0;-1,00917723422986;0
VAESTLR12016_v1_10070|ID:85464287|yidC|;0;-1,00790906837464;0
VAESTLR12016_v1_11293|ID:85465510|mukB|;0;-1,01270879829946;0
VAESTLR12016_v1_12722|ID:85466939|rplC|;0;-1,02555526723394;0
VAESTLR12016_v1_20474|ID:85467634|;0;-1,02096618148638;0
VAESTLR12016_v1_10727|ID:85464944|secD|;0;-1,0704353209009;0
VAESTLR12016_v1_12476|ID:85466693|gltD|;0;-1,06930424837239;0
VAESTLR12016_v1_11898|ID:85466115|;0;-1,07584316473571;0
VAESTLR12016_v1_10058|ID:85464275|atpA|;0;-1,06259099763359;0
VAESTLR12016_v1_20596|ID:85467756|;0;-1,05980163536831;0
VAESTLR12016_v1_10302|ID:85464519|fusA|;0;-1,04618861320609;0
VAESTLR12016_v1_12721|ID:85466938|rplD|;0;-1,03499747761609;0
VAESTLR12016_v1_12345|ID:85466562|thiL|;0;-1,17216481059755;0
VAESTLR12016_v1_10728|ID:85464945|secF|;0;-1,1714327295277;0
VAESTLR12016_v1_12718|ID:85466935|rpsS|;0;-1,17298567857461;0
VAESTLR12016_v1_12750|ID:85466967|gph|;0;-1,16939533200631;0
VAESTLR12016_v1_11970|ID:85466187|;0;-1,1684404433855;0
VAESTLR12016_v1_10079|ID:85464296|dnaN|;0;-1,18224370367584;0
VAESTLR12016_v1_12717|ID:85466934|rplV|;0;-1,14767001341359;0
VAESTLR12016_v1_10750|ID:85464967|guaB|;0;-1,14431099959774;0
VAESTLR12016_v1_10072|ID:85464289|rnpA|;0;-1,1530431497185;0
VAESTLR12016_v1_10501|ID:85464718|tsaD|;0;-1,11560500659355;0
VAESTLR12016_v1_12720|ID:85466937|rplW|;0;-1,1121485557544;0
VAESTLR12016_v1_11951|ID:85466168|oppF|;0;-1,10042253412066;0
VAESTLR12016_v1_20296|ID:85467456|;0;-1,09242975695468;0
VAESTLR12016_v1_12698|ID:85466915|rpoA|;0;-0,951211262580086;0
VAESTLR12016_v1_12085|ID:85466302|fabH|;0;-0,950382981620184;0
VAESTLR12016_v1_30058|ID:85468486|;0;-0,952559025486321;0
VAESTLR12016_v1_12163|ID:85466380|sdhB|;0;-0,94884286938851;0
VAESTLR12016_v1_12517|ID:85466734|rplM|;0;-0,945857648529008;0
VAESTLR12016_v1_10557|ID:85464774|recJ|;0;-0,943779497032756;0
VAESTLR12016_v1_11651|ID:85465868|;0;-0,960285405744526;0
VAESTLR12016_v1_12246|ID:85466463|prmC|;0;-0,956348495519504;0
VAESTLR12016_v1_12723|ID:85466940|rpsJ|;0;-0,977710390222613;0
VAESTLR12016_v1_12710|ID:85466927|rplE|;0;-0,974840711698635;0
VAESTLR12016_v1_10089|ID:85464306|tusA|;0;-0,969009356563991;0
VAESTLR12016_v1_10708|ID:85464925|yfhL|;0;-0,968099356182311;0
VAESTLR12016_v1_10059|ID:85464276|atpH|;0;-0,933055796638775;0
VAESTLR12016_v1_12340|ID:85466557|rpsB|;0;-0,932399319835573;0
VAESTLR12016_v1_10531|ID:85464748|oadB|;0;-0,924179303322953;0
VAESTLR12016_v1_10208|ID:85464425|hslR|;0;-0,919274560768107;0
VAESTLR12016_v1_12712|ID:85466929|rplN|;0;-0,901962963542771;0
VAESTLR12016_v1_12184|ID:85466401|pdxB|;0;-0,900140245911271;0
VAESTLR12016_v1_21192|ID:85468352|yoaH|;0;-0,904410834077954;0
VAESTLR12016_v1_12711|ID:85466928|rplX|;0;-0,893161863803075;0
VAESTLR12016_v1_10241|ID:85464458|rho|;0;-0,890789845584585;0
VAESTLR12016_v1_12452|ID:85466669|deoA|;0;-0,883697961869343;0
VAESTLR12016_v1_10396|ID:85464613|;0;-0,875206486160993;0
VAESTLR12016_v1_12699|ID:85466916|rpsD|;0;-0,874149765329125;0
VAESTLR12016_v1_11268|ID:85465485|infA|;0;-0,870577907325006;0
VAESTLR12016_v1_12781|ID:85466998|frdC|;0;-0,848328650990075;0
VAESTLR12016_v1_12248|ID:85466465|hemA|;0;-0,846357360332211;0
VAESTLR12016_v1_10220|ID:85464437|epsN|;0;-0,842249545104407;0
VAESTLR12016_v1_10832|ID:85465049|;0;-0,830803275757221;0
VAESTLR12016_v1_10530|ID:85464747|oadA|;0;-0,826610614567986;0
VAESTLR12016_v1_10661|ID:85464878|fkpB|;0;-0,835271318036109;0
VAESTLR12016_v1_12554|ID:85466771|lepA|;0;-0,778330568526489;0
VAESTLR12016_v1_10500|ID:85464717|rpsU|;0;-0,777816233298413;0
VAESTLR12016_v1_11062|ID:85465279|lon|;0;-0,779177744975257;0
VAESTLR12016_v1_10262|ID:85464479|secE|;0;-0,783461202339585;0
VAESTLR12016_v1_12520|ID:85466737|degP|;0;-0,773579318784763;0
VAESTLR12016_v1_10725|ID:85464942|tgt|;0;-0,773143369769213;0
VAESTLR12016_v1_10559|ID:85464776|aceE|;0;-0,762656235501943;0
VAESTLR12016_v1_12696|ID:85466913|fklB|;0;-0,814384455802957;0
VAESTLR12016_v1_12164|ID:85466381|sdhA|;0;-0,811168548083713;0
VAESTLR12016_v1_11531|ID:85465748|ybiT|;0;-0,806264085505373;0
VAESTLR12016_v1_10663|ID:85464880|ispH|;0;-0,799193270148436;0
VAESTLR12016_v1_11263|ID:85465480|icd|;0;-0,793085522782277;0
VAESTLR12016_v1_12511|ID:85466728|sspB|;0;-0,714860101256057;0
VAESTLR12016_v1_12346|ID:85466563|nusB|;0;-0,712036391313948;0
VAESTLR12016_v1_10999|ID:85465216|fadI|;0;-0,71845188278554;0
VAESTLR12016_v1_12654|ID:85466871|kdsD|;0;-0,705137200712761;0
VAESTLR12016_v1_11249|ID:85465466|;0;-0,704203916612347;0
VAESTLR12016_v1_10427|ID:85464644|yggU|;0;-0,706459129611051;0
VAESTLR12016_v1_20281|ID:85467441|ybjQ|;0;-0,751588418706295;0
VAESTLR12016_v1_10428|ID:85464645|yggT|;0;-0,750451432175387;0
VAESTLR12016_v1_10384|ID:85464601|mreD|;0;-0,745301291724216;0
VAESTLR12016_v1_12344|ID:85466561|pgpA|;0;-0,739555587048781;0
VAESTLR12016_v1_12752|ID:85466969|rpe|;0;-0,731469376321102;0
VAESTLR12016_v1_10730|ID:85464947|trmJ|;0;-0,645626626138183;0
VAESTLR12016_v1_10556|ID:85464773|dsbC|;0;-0,642419789111176;0
VAESTLR12016_v1_12245|ID:85466462|;0;-0,63457428267121;0
VAESTLR12016_v1_11028|ID:85465245|;0;-0,634312603914315;0
VAESTLR12016_v1_12756|ID:85466973|aroK|;0;-0,61885121596593;0
VAESTLR12016_v1_10092|ID:85464309|ilvA|;0;-0,618403265330209;0
VAESTLR12016_v1_20959|ID:85468119|;0;-0,668699012109585;0
VAESTLR12016_v1_12701|ID:85466918|rpsM|;0;-0,667826903983207;0
VAESTLR12016_v1_10618|ID:85464835|secG|;0;-0,675511340796983;0
VAESTLR12016_v1_12451|ID:85466668|deoB|;0;-0,655027980962555;0
VAESTLR12016_v1_11470|ID:85465687|;0;-0,524058660639864;0
VAESTLR12016_v1_12162|ID:85466379|sucA|;0;-0,523321863260985;0
VAESTLR12016_v1_11201|ID:85465418|;0;-0,517750625162019;0
VAESTLR12016_v1_12883|ID:85467100|;0;-0,532997574341024;0
VAESTLR12016_v1_12375|ID:85466592|nqrA|;0;-0,509095700208078;0
VAESTLR12016_v1_10864|ID:85465081|ybeD|;0;-0,502944070669305;0
VAESTLR12016_v1_10865|ID:85465082|dacA|;0;-0,495850618300534;0
VAESTLR12016_v1_12009|ID:85466226|;0;-0,463527429719932;0
VAESTLR12016_v1_12494|ID:85466711|ftsA|;0;-0,463184545485151;0
VAESTLR12016_v1_12228|ID:85466445|bamC|;0;-0,480098874618101;0
VAESTLR12016_v1_12777|ID:85466994|yibN|;0;-0,575513229891296;0
VAESTLR12016_v1_12571|ID:85466788|serA|;0;-0,570122985855733;0
VAESTLR12016_v1_12930|ID:85467147|;0;-0,560055529209979;0
VAESTLR12016_v1_11027|ID:85465244|;0;-0,358719337025802;0
VAESTLR12016_v1_12556|ID:85466773|rseB|;-0,389045815395513;-0,520708088756872;0
VAESTLR12016_v1_11272|ID:85465489|yciN|;-0,700084718017929;-0,787676190109951;0
VAESTLR12016_v1_12086|ID:85466303|plsX|;-0,72732052664797;-0,741500806236032;0
VAESTLR12016_v1_10078|ID:85464295|dnaA|;-0,673766549331502;-0,700760674521006;0
VAESTLR12016_v1_12333|ID:85466550|rseP|;-0,731197420948462;-0,83456053621811;0
VAESTLR12016_v1_10810|ID:85465027|;-0,681192015269678;-0,843644193408902;0
VAESTLR12016_v1_10436|ID:85464653|rsmE|;-0,872106751712651;-0,75106794213739;0
VAESTLR12016_v1_10415|ID:85464632|lptD|;-0,797224027380567;-0,773611781437267;0
VAESTLR12016_v1_11472|ID:85465689|;-0,86083949820693;-0,673374597059032;0
VAESTLR12016_v1_11310|ID:85465527|focA|;-0,92904969582618;-0,946846790919741;0
VAESTLR12016_v1_20666|ID:85467826|;-0,829314691662153;-0,957069636454581;0
VAESTLR12016_v1_11955|ID:85466172|oppA|;-1,05515574826697;-0,643997548751894;0
VAESTLR12016_v1_12555|ID:85466772|;-1,01511786800766;-0,642950059007894;0
VAESTLR12016_v1_20987|ID:85468147|;-1,1195062244365;-0,614802135422035;0
VAESTLR12016_v1_20801|ID:85467961|;-0,798856463051246;-0,528380693297285;0
VAESTLR12016_v1_20399|ID:85467559|;-0,801949260078387;-0,491069571654696;0
VAESTLR12016_v1_10155|ID:85464372|yhgN|;-1,11610306630005;-1,04760364882785;0
VAESTLR12016_v1_11509|ID:85465726|ttcA|;-1,03532680120176;-0,980862019455792;0
VAESTLR12016_v1_10558|ID:85464775|pdhR|;-1,18716436247627;-0,927608985462766;0
VAESTLR12016_v1_10429|ID:85464646|proC|;0;-1,35982677296314;-0,748786013324057
VAESTLR12016_v1_11009|ID:85465226|recR|;0;-1,37223106299318;-0,696257989749387
VAESTLR12016_v1_10726|ID:85464943|yajC|;0;-1,27616914716596;-0,745148437792818
