;15;22;40
VAESTLR12016_v1_12147|ID:85466364|;-0,846668351741282;0;0
VAESTLR12016_v1_12047|ID:85466264|tesB|;-0,831877224191993;0;0
VAESTLR12016_v1_11786|ID:85466003|metA|;-0,830025354881403;0;0
VAESTLR12016_v1_12478|ID:85466695|gltD|;-0,827582854155078;0;0
VAESTLR12016_v1_20619|ID:85467779|;-0,825923919136955;0;0
VAESTLR12016_v1_11473|ID:85465690|rmf|;-0,823389074640322;0;0
VAESTLR12016_v1_20387|ID:85467547|;-0,82126872822153;0;0
VAESTLR12016_v1_10462|ID:85464679|;-0,863346882834207;0;0
VAESTLR12016_v1_11452|ID:85465669|;-0,863147128811794;0;0
VAESTLR12016_v1_10118|ID:85464335|smg|;-0,861395398845784;0;0
VAESTLR12016_v1_20675|ID:85467835|;-0,858323248922319;0;0
VAESTLR12016_v1_20554|ID:85467714|hmp|;-0,857419755193935;0;0
VAESTLR12016_v1_20973|ID:85468133|;-0,855048183369552;0;0
VAESTLR12016_v1_20242|ID:85467402|;-0,854160828514108;0;0
VAESTLR12016_v1_20987|ID:85468147|;-0,851329519307613;0;0
VAESTLR12016_v1_12583|ID:85466800|;-0,851273465918479;0;0
VAESTLR12016_v1_10035|ID:85464252|intA|;-0,872289829327889;0;0
VAESTLR12016_v1_11349|ID:85465566|;-0,872260547740743;0;0
VAESTLR12016_v1_21125|ID:85468285|;-0,869413318479519;0;0
VAESTLR12016_v1_12220|ID:85466437|;-0,867439558567439;0;0
VAESTLR12016_v1_11874|ID:85466091|umuC|;-0,881191590333803;0;0
VAESTLR12016_v1_10489|ID:85464706|cusR|;-0,880146331743017;0;0
VAESTLR12016_v1_10680|ID:85464897|mbaA|;-0,877565296255089;0;0
VAESTLR12016_v1_11145|ID:85465362|;-0,808113825930723;0;0
VAESTLR12016_v1_10373|ID:85464590|;-0,807046888242078;0;0
VAESTLR12016_v1_12273|ID:85466490|;-0,80615697379902;0;0
VAESTLR12016_v1_11789|ID:85466006|;-0,805876440609008;0;0
VAESTLR12016_v1_10896|ID:85465113|ybbO|;-0,804489660552137;0;0
VAESTLR12016_v1_12230|ID:85466447|gcvR|;-0,8043799442132;0;0
VAESTLR12016_v1_21212|ID:85468372|;-0,803156320996886;0;0
VAESTLR12016_v1_12525|ID:85466742|cpdA|;-0,803143678663138;0;0
VAESTLR12016_v1_10232|ID:85464449|recG|;-0,798499272443012;0;0
VAESTLR12016_v1_11227|ID:85465444|fadE|;-0,798362739514514;0;0
VAESTLR12016_v1_20117|ID:85467277|yclP|;-0,799644531136312;0;0
VAESTLR12016_v1_11798|ID:85466015|btuD|;-0,801053476960491;0;0
VAESTLR12016_v1_12860|ID:85467077|cadA|;-0,800834865555743;0;0
VAESTLR12016_v1_20344|ID:85467504|;-0,815610868952715;0;0
VAESTLR12016_v1_20418|ID:85467578|calB|;-0,815162405344269;0;0
VAESTLR12016_v1_11184|ID:85465401|;-0,814227317072474;0;0
VAESTLR12016_v1_21176|ID:85468336|;-0,811019344031456;0;0
VAESTLR12016_v1_10025|ID:85464242|;-0,810532889679266;0;0
VAESTLR12016_v1_12879|ID:85467096|;-0,784884024383097;0;0
VAESTLR12016_v1_20246|ID:85467406|;-0,784589238551238;0;0
VAESTLR12016_v1_10125|ID:85464342|;-0,785493835189017;0;0
VAESTLR12016_v1_10945|ID:85465162|;-0,787031137517415;0;0
VAESTLR12016_v1_11193|ID:85465410|lpxH|;-0,783121831379742;0;0
VAESTLR12016_v1_20096|ID:85467256|;-0,782088305634666;0;0
VAESTLR12016_v1_20767|ID:85467927|;-0,780480704273918;0;0
VAESTLR12016_v1_21088|ID:85468248|;-0,780283082548259;0;0
VAESTLR12016_v1_11597|ID:85465814|ynjF|;-0,779948303373214;0;0
VAESTLR12016_v1_10798|ID:85465015|;-0,777500080539583;0;0
VAESTLR12016_v1_21198|ID:85468358|;-0,794161036151829;0;0
VAESTLR12016_v1_20334|ID:85467494|;-0,793396021697625;0;0
VAESTLR12016_v1_12804|ID:85467021|;-0,791507059210937;0;0
VAESTLR12016_v1_10649|ID:85464866|ptsP|;-0,790071178110345;0;0
VAESTLR12016_v1_30027|ID:85468455|mutM|;-0,701756003070783;0;0
VAESTLR12016_v1_20364|ID:85467524|;-0,701689085217696;0;0
VAESTLR12016_v1_11873|ID:85466090|umuD|;-0,700742530563932;0;0
VAESTLR12016_v1_12564|ID:85466781|;-0,703941161034494;0;0
VAESTLR12016_v1_10860|ID:85465077|;-0,703804731304687;0;0
VAESTLR12016_v1_11582|ID:85465799|;-0,699258932939796;0;0
VAESTLR12016_v1_10513|ID:85464730|;-0,698833329795051;0;0
VAESTLR12016_v1_20590|ID:85467750|;-0,6979440806464;0;0
VAESTLR12016_v1_20900|ID:85468060|;-0,696798315397005;0;0
VAESTLR12016_v1_10609|ID:85464826|;-0,695704071427683;0;0
VAESTLR12016_v1_20622|ID:85467782|;-0,694932849345901;0;0
VAESTLR12016_v1_20088|ID:85467248|;-0,693510450629644;0;0
VAESTLR12016_v1_12678|ID:85466895|tamA|;-0,690491470107674;0;0
VAESTLR12016_v1_11595|ID:85465812|;-0,686154745947296;0;0
VAESTLR12016_v1_20552|ID:85467712|;-0,68594544205924;0;0
VAESTLR12016_v1_11048|ID:85465265|ompR|;-0,686448643848393;0;0
VAESTLR12016_v1_10804|ID:85465021|tadA|;-0,684775167224965;0;0
VAESTLR12016_v1_20858|ID:85468018|;-0,683007655280075;0;0
VAESTLR12016_v1_12456|ID:85466673|;-0,682974904098678;0;0
VAESTLR12016_v1_20703|ID:85467863|;-0,683357152774481;0;0
VAESTLR12016_v1_11779|ID:85465996|;-0,678910440378197;0;0
VAESTLR12016_v1_30052|ID:85468480|;-0,67874713812262;0;0
VAESTLR12016_v1_12416|ID:85466633|ygjI|;-0,677612652532321;0;0
VAESTLR12016_v1_12007|ID:85466224|;-0,676510405570618;0;0
VAESTLR12016_v1_30071|ID:85468499|;-0,661594065163024;0;0
VAESTLR12016_v1_20238|ID:85467398|;-0,661085989938324;0;0
VAESTLR12016_v1_12065|ID:85466282|;-0,659595690131728;0;0
VAESTLR12016_v1_30072|ID:85468500|;-0,658966196387798;0;0
VAESTLR12016_v1_12235|ID:85466452|bepA|;-0,655875859201127;0;0
VAESTLR12016_v1_21264|ID:85468424|;-0,65512669926244;0;0
VAESTLR12016_v1_20396|ID:85467556|mtlA|;-0,657233165060381;0;0
VAESTLR12016_v1_20190|ID:85467350|;-0,666866555294691;0;0
VAESTLR12016_v1_10715|ID:85464932|;-0,666409668536025;0;0
VAESTLR12016_v1_21045|ID:85468205|;-0,665038120938916;0;0
VAESTLR12016_v1_10323|ID:85464540|;-0,672225543114175;0;0
VAESTLR12016_v1_11639|ID:85465856|;-0,669937223896473;0;0
VAESTLR12016_v1_11837|ID:85466054|;-0,64841939910392;0;0
VAESTLR12016_v1_12518|ID:85466735|zapE|;-0,648385417932329;0;0
VAESTLR12016_v1_20421|ID:85467581|;-0,647067476980592;0;0
VAESTLR12016_v1_21207|ID:85468367|bepG|;-0,646483701918512;0;0
VAESTLR12016_v1_20008|ID:85467168|moeB|;-0,645514378721211;0;0
VAESTLR12016_v1_10596|ID:85464813|oppD|;-0,644065502354471;0;0
VAESTLR12016_v1_12367|ID:85466584|dinB|;-0,651143153052276;0;0
VAESTLR12016_v1_20340|ID:85467500|;-0,650419045735665;0;0
VAESTLR12016_v1_20960|ID:85468120|;-0,651966404710606;0;0
VAESTLR12016_v1_12588|ID:85466805|;-0,653587553235656;0;0
VAESTLR12016_v1_10968|ID:85465185|;-0,63577559677427;0;0
VAESTLR12016_v1_12212|ID:85466429|;-0,635335002574796;0;0
VAESTLR12016_v1_10762|ID:85464979|;-0,636836519607348;0;0
VAESTLR12016_v1_12275|ID:85466492|;-0,639062423812459;0;0
VAESTLR12016_v1_21011|ID:85468171|;-0,638719517880741;0;0
VAESTLR12016_v1_10046|ID:85464263|yigZ|;-0,626564674414313;0;0
VAESTLR12016_v1_10639|ID:85464856|yfiC|;-0,626552108186676;0;0
VAESTLR12016_v1_12116|ID:85466333|topB|;-0,626514378967071;0;0
VAESTLR12016_v1_10236|ID:85464453|gmk|;-0,627266175618637;0;0
VAESTLR12016_v1_12351|ID:85466568|nrdR|;-0,623397994331711;0;0
VAESTLR12016_v1_10538|ID:85464755|yfjD|;-0,631827593264361;0;0
VAESTLR12016_v1_11884|ID:85466101|;-0,629486758193303;0;0
VAESTLR12016_v1_10555|ID:85464772|xerD|;-0,620274797380638;0;0
VAESTLR12016_v1_11236|ID:85465453|lysO|;-0,619478696510852;0;0
VAESTLR12016_v1_11269|ID:85465486|bpt|;-0,618411316027105;0;0
VAESTLR12016_v1_11047|ID:85465264|ydiU|;-0,761823572258417;0;0
VAESTLR12016_v1_12202|ID:85466419|;-0,761689715312234;0;0
VAESTLR12016_v1_12757|ID:85466974|;-0,760236338868825;0;0
VAESTLR12016_v1_20213|ID:85467373|maa|;-0,759836996079823;0;0
VAESTLR12016_v1_21002|ID:85468162|;-0,758468885934406;0;0
VAESTLR12016_v1_10024|ID:85464241|;-0,758149669841875;0;0
VAESTLR12016_v1_10474|ID:85464691|;-0,755102879407554;0;0
VAESTLR12016_v1_20846|ID:85468006|;-0,754427918631806;0;0
VAESTLR12016_v1_10782|ID:85464999|;-0,764150922342987;0;0
VAESTLR12016_v1_11727|ID:85465944|;-0,763384699036998;0;0
VAESTLR12016_v1_11294|ID:85465511|tnpA|;-0,76573732370409;0;0
VAESTLR12016_v1_30040|ID:85468468|;-0,769604433147361;0;0
VAESTLR12016_v1_20268|ID:85467428|;-0,768956156650617;0;0
VAESTLR12016_v1_10900|ID:85465117|;-0,77081173713078;0;0
VAESTLR12016_v1_12806|ID:85467023|priA|;-0,774830828642008;0;0
VAESTLR12016_v1_12148|ID:85466365|;-0,773683029039341;0;0
VAESTLR12016_v1_10975|ID:85465192|luxU|;-0,745523713714273;0;0
VAESTLR12016_v1_20663|ID:85467823|;-0,744770981180034;0;0
VAESTLR12016_v1_20599|ID:85467759|;-0,743310906916602;0;0
VAESTLR12016_v1_11459|ID:85465676|msrC|;-0,74889102795864;0;0
VAESTLR12016_v1_20298|ID:85467458|;-0,737122502213855;0;0
VAESTLR12016_v1_10176|ID:85464393|;-0,721260319279416;0;0
VAESTLR12016_v1_11719|ID:85465936|;-0,720908616942099;0;0
VAESTLR12016_v1_11497|ID:85465714|;-0,720042385509253;0;0
VAESTLR12016_v1_10204|ID:85464421|;-0,719005199801255;0;0
VAESTLR12016_v1_10583|ID:85464800|cdaR|;-0,718559321530759;0;0
VAESTLR12016_v1_21155|ID:85468315|;-0,717631085518013;0;0
VAESTLR12016_v1_20108|ID:85467268|;-0,723863475111095;0;0
VAESTLR12016_v1_10172|ID:85464389|fabR|;-0,723675063759975;0;0
